geocode,season_end_year,disease,total_cases_L1,peak_week,R0,alpha,beta,gamma,duration_weeks,rmse,success
1502400,2016,dengue,87.49125652697238,201606,1.3235293987807883,0.24444443703239077,0.39717158075029546,0.3000851972885248,40,0.46075830306013904,True
1502400,2017,dengue,46.799414763703005,201711,1.5784492145802351,0.36646678856504417,0.4749963211503767,0.3009259447581878,36,0.1516668336235936,True
1502400,2018,dengue,116.15758577429749,201817,1.3311884697133034,0.24879157027601886,0.4025682713715317,0.30241267899370583,50,2.047374857981771,True
1502400,2020,dengue,55.33531664370786,202006,1.727333528172534,0.421073010110578,0.5182000584528921,0.3000000000006553,29,0.038625757523107374,True
1502400,2023,dengue,90.7201063253366,202324,1.4695926496256317,0.3195393293136416,0.44087779490998,0.3000000000151678,44,1.4437357744970265,True
1502400,2024,dengue,889.6994003878693,202413,1.6430639441053032,0.39138096019474783,0.49291918336571694,0.30000000008163163,35,36.31342390308838,True
1502400,2025,dengue,611.9606174570479,202524,1.3506132837977356,0.25959561334378417,0.4051839851531087,0.3000000000102087,50,21.345339426063607,True
1502608,2024,dengue,299.55947408261545,202416,1.5401785595549855,0.3507246326757484,0.4620535678739368,0.30000000000483135,40,15.332829417686929,True
1502608,2025,dengue,49.04106787775325,202510,1.3312351339588446,0.24881790264490175,0.39937054020966645,0.3000000000165358,43,0.07778512887815509,True
1502707,2011,dengue,233.56047382954867,201110,1.968533932349386,0.4920077405998636,0.6008362913369678,0.3052201851658649,23,0.3579525171436822,True
1502707,2012,dengue,86.89466010000146,201210,1.7280997240907403,0.42132969176523566,0.518592797959377,0.3000942542434816,30,0.2135211102363044,True
1502707,2013,dengue,180.20097256861467,201311,1.6492077340248767,0.39364824735601445,0.5026271355815561,0.3047688445863027,33,0.7314306367274505,True
1502707,2016,dengue,66.85160039342085,201606,1.9898573337020795,0.497451408669824,0.5975250667487382,0.30028538057904774,24,0.24875824802864963,True
1502707,2017,dengue,158.2844344415845,201707,1.7941105162914084,0.44262073550123765,0.5553410717460674,0.30953559811577747,28,0.1875645891195818,True
1502707,2018,dengue,93.70360144576232,201815,1.549714624016834,0.3547199048764107,0.46564176700271376,0.3004693637050273,40,0.3960538426284876,True
1502707,2019,dengue,255.28288433607221,201910,2.3144260491600934,0.5679274348113648,0.696854947659584,0.30109190479966863,18,0.7779578733143728,True
1502707,2020,dengue,82.34043796650965,202002,1.5161293958651696,0.34042569009793766,0.4571099017589113,0.30149794800203344,29,0.43462114512271555,True
1502707,2022,dengue,1128.3646561581995,202150,1.9852341944009466,0.4962810922659155,0.5955702583279819,0.3000000000038776,19,140.86024977543934,True
1502707,2023,dengue,92.35824435174437,202315,1.5608497400314063,0.3593233388501068,0.46825492201280056,0.30000000000216465,39,0.4415577223509716,True
1502707,2024,dengue,183.24088423250677,202410,1.6106158223289728,0.37911947334902857,0.531503221307323,0.3299999999619785,33,0.8150226077207879,True
1502707,2025,dengue,329.0550075580424,202504,2.402533966651814,0.5837727941080451,0.7558576938682366,0.3146085359707128,16,2.6913300225720747,True
1502756,2011,dengue,69.75838413737021,201107,1.6175050818532193,0.381763920732618,0.5337766770103833,0.3299999999992711,30,0.22651243338771082,True
1502756,2024,dengue,72.9536290523446,202417,1.4920348038818068,0.32977434748954004,0.4476104411843562,0.30000000001328,45,0.9051852398535584,True
1502764,2013,dengue,51.487026902466944,201317,3.4030403618367413,0.7061451250433407,1.0297082137525275,0.3025847783940939,10,0.13819156461915763,True
1502764,2016,dengue,184.30541679369105,201608,1.9618598120800945,0.4902795837691719,0.5904861672426269,0.3009828549454582,24,0.7651542209609951,True
1502764,2024,dengue,91.66967383607573,202414,1.6595249524151048,0.3974179185768185,0.4993210806162685,0.30088193605622326,34,0.1762678827208635,True
1502764,2025,dengue,220.9049219265042,202521,1.7016881763651612,0.41234827044751565,0.5110696088202487,0.30033093954493073,32,0.9807954569864075,True
1502772,2011,dengue,76.79254528490972,201111,2.082764371555969,0.5198688753961492,0.6249346756766383,0.3000505886365671,21,0.06645123252738902,True
1502772,2012,dengue,68.28809153000988,201212,2.313491193003283,0.5677528390752854,0.6945803616588164,0.30023038936108487,18,0.10628109661829839,True
1502772,2016,dengue,49.509715426429764,201616,3.0070407702532127,0.6674471427549705,0.9039953181378302,0.3006262259828648,12,0.1702779828495483,True
1502806,2024,dengue,173.14268832390943,202412,4.079492614420822,0.7548714767946766,1.2238477843315616,0.3000000000013029,8,0.11942612982540572,True
1502905,2024,dengue,94.91077161711286,202417,1.5521608515637673,0.3557368754710426,0.4656482555341608,0.3000000000418968,39,0.4992808699633142,True
1502939,2011,dengue,61.206820323642546,201109,1.7809842966833491,0.43851273598410867,0.5358747032776527,0.3008868209986968,29,0.2142389162466251,True
1502939,2015,dengue,65.11784387789683,201516,2.495328665278978,0.5992511872626607,0.7609145264897087,0.3049355930853455,16,0.04636664621455321,True
1502939,2016,dengue,493.5720365879287,201614,2.9067325996986937,0.655971106491303,0.8766811380923851,0.3016036418978685,12,1.2403479447748662,True
1502939,2024,dengue,72.19362700380712,202418,2.0373241807395996,0.5091600985970848,0.6115960627673277,0.30019575114712627,23,0.2093988658548024,True
1502939,2025,dengue,204.47806908315138,202523,1.8522238648077445,0.46010845719029914,0.5673549385506533,0.30631013309481525,26,0.24492553635929534,True
1502954,2011,dengue,132.52573650182939,201111,1.4079140714197143,0.2897293802940555,0.4646116435629579,0.32999999999605956,40,2.2974059770297868,True
1502954,2012,dengue,65.83558494743687,201208,1.5973777684580421,0.3739740093132099,0.4814454210785037,0.3013973466922891,33,0.11050065874943359,True
1502954,2025,dengue,195.3888907216428,202517,1.5631014834524835,0.3602462728195608,0.4703228484345247,0.300890795264108,39,1.2195276747814796,True
1503002,2024,dengue,54.42280408217557,202407,4.030303030303951,0.751879699248177,1.329999999995358,0.32999999999877283,7,0.12196420742507055,True
1503044,2011,dengue,56.150682757634584,201110,1.7589045553402896,0.4314643185362988,0.5284920234846309,0.300466572719965,30,0.08301124975544996,True
1503044,2016,dengue,226.58466656559457,201615,1.865756067546641,0.46402425408432896,0.5600499766867947,0.30017320400475894,27,9.678257096892146,True
1503044,2018,dengue,84.50816162065057,201813,1.7507118519073628,0.42880377549822285,0.5252171912547285,0.3000020766881287,30,0.039362222638118005,True
1503044,2022,dengue,145.59227076166272,202210,1.4523821424288856,0.3114759739969993,0.4359521993839107,0.3001635634646731,39,1.423957421161441,True
1503044,2023,dengue,112.57749673315226,202303,2.846797800054518,0.648728125341094,0.8543460471537792,0.30010773759113407,13,0.5832502020191999,True
1503044,2025,dengue,153.4375414374752,202509,1.8193176062394576,0.4503433613952612,0.5549054015436587,0.3050074377561003,27,4.201286440013042,True
1503093,2011,dengue,85.10736566675357,201105,4.031688180733281,0.751964944913443,1.3298490575039674,0.3298491842348025,7,0.41642203119085525,True
1503093,2012,dengue,199.92354078617728,201205,2.303253782828111,0.5658316042046727,0.7600737483278912,0.32999999999766183,17,0.4729864610508576,True
1503093,2013,dengue,84.68823774667045,201314,1.8402389608876837,0.45659231151283425,0.5525759366679945,0.3002740124583854,27,0.11696533457869356,True
1503093,2016,dengue,120.79115174656678,201614,2.2445228808061355,0.5544710153986743,0.6733719868950832,0.30000673758034363,19,0.36722522606346925,True
1503093,2017,dengue,90.37586023792365,201716,1.4332656534845631,0.3022926367008135,0.42997969779090395,0.3000000012178726,45,1.801886886801925,True
1503093,2018,dengue,227.50328145315683,201816,1.3659133006889985,0.2678891116327979,0.4099315999553015,0.3001153878130643,47,1.856453078098644,True
1503093,2019,dengue,294.0729406273468,201920,1.5404270004127045,0.35082934814042827,0.5083409101221719,0.32999999999089824,37,6.985571839825652,True
1503093,2022,dengue,120.73982061884652,202215,1.87117199710257,0.465575584955067,0.5613556026803735,0.30000213959465444,26,0.5603244971545247,True
1503200,2011,dengue,45.84388314338093,201109,1.5969891998854784,0.3738216889183026,0.47909675998663925,0.3000000000131471,34,0.20220088724874727,True
1503200,2012,dengue,54.75351172308549,201215,1.435061216846174,0.30316561533333436,0.4310799090269387,0.300391303148949,44,0.11533710779282633,True
1503200,2024,dengue,226.73638810866217,202407,1.7090222659299594,0.41487011612698155,0.5127935460719855,0.3000508280639342,30,1.18939668889092,True
1503309,2022,dengue,56.64779006383195,202205,1.368549166592221,0.2692991787134203,0.41056474998547293,0.3000000000057043,36,0.45857994431159377,True
1503309,2024,dengue,144.67733149067325,202414,1.660109425049184,0.39763006889116775,0.4980328275586611,0.3000000000264476,34,1.8637384623320883,True
1503408,2012,dengue,85.55735951853744,201205,2.2767983314230147,0.5607867476892461,0.6830394994272375,0.3000000000001463,18,0.4911533279179907,True
1503408,2016,dengue,72.55440033186323,201546,1.619209045602455,0.38241451731272136,0.5343389850272424,0.32999999998668006,17,0.9734055721761045,True
1503408,2018,dengue,70.19175479125974,201808,3.582472902289936,0.720863206149921,1.0747418706871588,0.30000000000004967,9,0.09920562270012506,True
1503408,2025,dengue,104.23083082969009,202504,2.1500147774060867,0.5348869177511129,0.6492324935866349,0.3019665261882106,20,0.3871135385791765,True
1503457,2011,dengue,118.05548983573969,201108,1.9119497125520677,0.47697369160133324,0.5757232982074538,0.30111843132054933,25,0.5866827501750727,True
1503457,2012,dengue,62.01649536438472,201211,1.4518270704006615,0.31121273298476976,0.44039100085874244,0.3033357138995951,39,0.1135197134127756,True
1503457,2024,dengue,123.45464326994001,202409,1.7796591712374383,0.43809465533522535,0.533967213763604,0.3000390312895273,29,0.4497807267874467,True
1503507,2012,dengue,49.207380029405,201224,1.5130920702877018,0.3391016847971066,0.4813426966881077,0.3181185772763877,40,1.792993242260404,True
1503507,2013,dengue,88.6822095455814,201302,1.716758296045507,0.4175068195077518,0.5184283415188612,0.3019809735086429,25,0.2134892387582876,True
1503606,2011,dengue,534.7228775192352,201106,1.6242962815050148,0.3843487722120279,0.48848125622547206,0.30073408514662286,30,4.510976349701654,True
1503606,2012,dengue,78.38423854660522,201211,1.4449585787737453,0.3079386394254683,0.43348757363730567,0.3000000000035863,39,0.5966582060447861,True
1503606,2013,dengue,350.50758477156495,201303,1.5759717530731006,0.3654708607244843,0.47279152595520046,0.300000000021111,28,7.476426621517664,True
1503606,2014,dengue,70.06453335708123,201414,1.4181822297591822,0.2948719995103821,0.42545607010996395,0.30000098801280956,44,0.12418065081290852,True
1503606,2015,dengue,51.95285358292916,201514,1.3554153949253451,0.2622187974668245,0.40662461849563125,0.3000000000133005,47,0.2989922135106192,True
1503606,2016,dengue,545.6880455368746,201612,2.0692562599420823,0.5167345778487631,0.620782911225029,0.3000029156574375,22,2.0678686372156965,True
1503606,2017,dengue,48.29269365118176,201707,1.5253266654278232,0.344402728500442,0.45769274903214074,0.3000621174506034,34,0.06712076436913439,True
1503606,2020,dengue,104.72117410117696,202016,1.7039875493906371,0.41314125190785,0.5114055529210421,0.30012282255461653,32,0.15189806522863694,True
1503606,2021,dengue,487.4161270188083,202108,1.8447254345596347,0.4579139088854619,0.5534176303709717,0.3000000000016703,27,4.128909011789767,True
1503606,2022,dengue,73.34230252832461,202220,1.2095466344119006,0.17324394814573252,0.3628639903249814,0.3000000000011667,50,0.27090915291406575,True
1503606,2024,dengue,99.83654083527712,202414,1.5509441360879985,0.35523145113251114,0.5118115648890164,0.3299999999870897,37,0.6418678400651452,True
1503606,2025,dengue,591.3654616842227,202504,2.245423045749113,0.5546496229772229,0.673626913730123,0.3000000000024,19,33.15656151965668,True
1503705,2011,dengue,230.169635900323,201106,1.571488130243222,0.3636604815810934,0.5185910829801601,0.32999999999993435,30,2.048007546300229,True
1503705,2012,dengue,56.697472550181764,201206,2.195759752330371,0.5445767694126395,0.6645074189181708,0.3026321154729818,19,0.3258108260524251,True
1503705,2013,dengue,217.92852199534005,201307,1.5812160919735967,0.36757537121200884,0.4743648275940038,0.3000000000012173,32,1.8088392954982793,True
1503705,2023,dengue,159.01767085997048,202307,1.9827173167753351,0.49564166735256715,0.5948701287488402,0.3000277062775287,23,3.1443455473596913,True
1503705,2025,dengue,71.11029002853896,202512,1.8155731742124201,0.44920975138675356,0.5448685199926012,0.3001082675882565,28,0.6791732372335946,True
1503804,2011,dengue,275.20623558574846,201109,2.1918480362404615,0.5437639911774008,0.6576178052241819,0.30002892278615817,19,0.5208755581569914,True
1503804,2012,dengue,125.97927079068828,201207,2.326406925771079,0.5701525864102412,0.6979220783259883,0.3000000002556151,18,0.4298805738334441,True
1503804,2016,dengue,63.4277477823372,201614,1.650614147165909,0.3941648920694204,0.49542007339875804,0.3001428736385122,34,0.2605645159295741,True
1503804,2017,dengue,92.24688130541138,201709,2.7443329848597093,0.6356127315756036,0.8291448336240509,0.30212982105246855,14,0.39202796458553957,True
1503804,2022,dengue,75.12636792099688,202222,1.4707337158583274,0.32006726355872317,0.4412201150230414,0.3000000001805515,46,0.2406324717212852,True
1503804,2023,dengue,155.22976370710825,202313,1.8708565912243988,0.4654854868669859,0.5621946149931996,0.3005011809190924,26,1.1531233454562515,True
1503804,2024,dengue,93.39827359216076,202415,1.712464246611473,0.4160462024367848,0.5137393287167874,0.30000003196174496,31,0.2880053786959378,True
1503804,2025,dengue,282.1070438720741,202506,2.2202538867864066,0.5496010587116237,0.7326236646413005,0.32997292291725216,17,1.0327810072421753,True
1503903,2011,dengue,140.84146853901566,201108,2.280783280558146,0.5615541342642238,0.684238408759102,0.3000015014980544,19,0.24214091765034856,True
1503903,2013,dengue,309.68502402260356,201305,3.0510809429545644,0.6722473055625874,0.9153242829122714,0.3000000000084895,12,2.5563996400501203,True
1503903,2014,dengue,70.69062861355451,201351,1.8269093693167342,0.4526274719506195,0.5480728108238474,0.3000000000157792,20,0.7894737525719256,True
1503903,2024,dengue,52.6338482663798,202407,3.6943014747188236,0.7293128330637633,1.1082904424784417,0.30000000001699767,9,0.12005367490133247,True
1504059,2018,dengue,129.1461465152309,201811,4.333333333238025,0.7692307692256937,1.3000000000077585,0.30000000000838867,7,0.7385458294690961,True
1504208,2011,dengue,746.4099403560481,201104,1.6433208463888054,0.3914761063261029,0.4940388414282868,0.3006344394120821,28,11.531157673804856,True
1504208,2012,dengue,375.0205908942728,201209,1.6954581261725594,0.41018891321281586,0.5086374378654057,0.3000000000080438,32,1.873446907801097,True
1504208,2013,dengue,145.57522223577598,201312,1.8487905416212365,0.4591058438004109,0.5547576873862075,0.3000651912139981,27,0.19156467719954484,True
1504208,2014,dengue,93.36108731647205,201410,1.9991979694364639,0.49979941192023064,0.6070359927367022,0.30363976055248504,23,0.1820745457853588,True
1504208,2015,dengue,116.75183559394915,201512,1.5095965085414222,0.33757133489517416,0.45287895257832783,0.3000000000105334,40,2.54719151612812,True
1504208,2016,dengue,441.3676040177966,201621,1.5184945898218638,0.34145303730235144,0.45714646606813847,0.30105241673713623,42,3.648390858785795,True
1504208,2017,dengue,542.988088614835,201706,1.6891569839269012,0.40798871299976497,0.5574218046920826,0.3299999999977534,29,1.5621976810764393,True
1504208,2019,dengue,53.915854714664476,201916,1.3727220385269776,0.2715204011199042,0.4118166115691171,0.3000000000080306,48,0.18750697705496275,True
1504208,2022,dengue,60.74646419846163,202215,1.601344362069229,0.3755247005660808,0.4804033086314898,0.3000000000066951,37,0.09536649486511105,True
1504208,2024,dengue,106.28677036697597,202414,1.7801927004278157,0.4382630600835066,0.5347504082440351,0.3003890579460998,29,0.7953756814975549,True
1504208,2025,dengue,150.7454005328178,202506,1.6075621175531636,0.37794005651111084,0.48910432904401185,0.30425221128528906,30,0.9831853820488742,True
1504406,2012,dengue,56.54306912789205,201222,1.542570216493016,0.35173129280722926,0.5075739552048708,0.32904431174538296,37,0.10472279441415065,True
1504406,2018,dengue,166.2525426881962,201824,1.3290228191053732,0.2475674716607604,0.40277327749954617,0.3030597155364657,50,3.2080298191548056,True
1504422,2011,dengue,565.5746562913182,201107,1.4593591680477438,0.31476772689361393,0.43781721429597276,0.30000648495713517,35,9.016967838283447,True
1504422,2012,dengue,434.0881871309089,201202,1.7044714063015103,0.4133078464660931,0.5113414218925414,0.3000000000012252,25,4.648234785424892,True
1504422,2013,dengue,123.4909541400674,201313,1.8813873429594743,0.4684773426683246,0.5649223568848774,0.3002690323175231,26,0.3079849672234466,True
1504422,2014,dengue,72.79843869605868,201416,1.3853288472948857,0.27814973177474245,0.4155986542148618,0.300000000019054,47,0.16477183652229244,True
1504422,2015,dengue,204.7991005214682,201523,1.2481047624428023,0.19878520610498218,0.3744560641650618,0.3000197382727495,51,7.132603284817107,True
1504422,2016,dengue,284.87515482301245,201603,1.5724447914599988,0.36404762479990765,0.4717334374436703,0.30000000000360627,29,7.470907055358572,True
1504422,2017,dengue,72.15824568391048,201724,1.1859005970790015,0.15675900453789668,0.3564098900090726,0.3005394304437891,50,1.3359373940255879,True
1504422,2018,dengue,81.47335921683828,201807,1.2902139386148788,0.22493474138594458,0.3871404654407163,0.30005912496677456,43,0.28253691745529214,True
1504422,2024,dengue,218.43045693959272,202416,1.4013198731936791,0.2863870561394743,0.4203959619639463,0.3000000000041693,47,2.3293383775743246,True
1504422,2025,dengue,147.9367562400235,202513,1.358638780982814,0.2639691918137221,0.40820949043705645,0.30045476115569536,45,2.3093253372583704,True
1504455,2019,dengue,57.368401547948906,201906,2.301568358007697,0.5655136652705686,0.690470507406592,0.3000000000018609,18,0.17312966173222402,True
1504455,2021,dengue,76.45356926902319,202106,1.4682339192330058,0.3189096186237188,0.44054422768354645,0.30005043604610593,35,0.5005633768054518,True
1504604,2024,dengue,54.166190459923925,202424,1.5450839284308227,0.3527859674162856,0.49234055138324795,0.31864971366524136,38,0.44489784028630464,True
1504604,2025,dengue,79.9537716753309,202524,1.5430640034365963,0.35193874150853427,0.46293743191625625,0.30001181473045624,40,14.395685492243905,True
1504703,2011,dengue,72.16963361866789,201108,1.5557231014226707,0.35721209057992104,0.5133886234639781,0.32999999999646257,32,0.06481380768196515,True
1504703,2012,dengue,50.71601722266436,201206,1.5635033653515098,0.3604107147059591,0.4690516237354478,0.30000039279096447,31,0.06649028855087238,True
1504703,2019,dengue,90.68324527487182,201851,1.9730237360479161,0.49316372543846865,0.5919071208346622,0.3000000000102824,19,0.4250630037081038,True
1504752,2015,dengue,162.47111038296688,201510,1.8016341700264944,0.4449483604180896,0.5416100772864705,0.30062156141194063,28,0.346745092697197,True
1504752,2022,dengue,56.28396711062263,202214,1.6282925501095102,0.3858597461907289,0.4893095108544698,0.3005046671874544,36,0.12156604005949123,True
1504752,2024,dengue,113.33413825454852,202414,1.9625221025961326,0.4904515986458727,0.5893668726189386,0.30031094775406175,24,0.13928579576663133,True
1504802,2011,dengue,360.70554564335407,201105,1.8546320262028089,0.4608094835677946,0.6120285686356883,0.32999999999394025,24,4.53018301800173,True
1504802,2012,dengue,457.30237013669426,201224,1.4728819795672885,0.3210589756188167,0.44186459387198923,0.3000000000012239,44,158.23742387666078,True
1504802,2013,dengue,223.2544824903829,201310,1.5526952805468324,0.35595862721511107,0.5123894425800036,0.3299999999997095,35,2.0847672127083374,True
1504802,2015,dengue,107.320778969937,201523,1.4674416741078606,0.31854191028890094,0.4402325022323633,0.3000000000000035,45,20.30768837680266,True
1504802,2016,dengue,552.4688608784488,201606,1.8365471639873134,0.4554999623157471,0.5509641494410898,0.30000000013334577,27,6.154136753036148,True
1504802,2023,dengue,75.05883692202431,202310,2.0780385767953793,0.5187769798084609,0.6234352708175576,0.3000114039167551,21,0.48261694268521016,True
1504802,2024,dengue,719.9849032591391,202405,2.6323770035855087,0.62011520438071,0.8683463517964433,0.32987157637894793,13,2.4240705936937337,True
1504950,2017,dengue,73.41313119011637,201705,1.7370038674653872,0.4242960428987491,0.5211011602422804,0.3000000000015338,28,0.6341051491416926,True
1504950,2025,dengue,73.25565412523211,202524,1.6440735278168226,0.3917546976576483,0.4932220583451455,0.30000000000006005,34,14.84241868390162,True
1504976,2011,dengue,93.25475858574345,201103,2.8661219186381235,0.6510964891280119,0.8647898678038863,0.30172822104329844,13,0.23884159593249918,True
1504976,2015,dengue,53.816329580406396,201523,1.457972132361907,0.31411583403860716,0.4373916397111782,0.3000000000017875,46,0.1346808550875976,True
1504976,2016,dengue,115.39722775216423,201624,1.274229651569111,0.2152121097099093,0.4204957849939449,0.3299999999812736,50,1.0480068947804624,True
1504976,2020,dengue,57.47778552017614,201946,2.658856929075767,0.6238985298289046,0.8244937373709699,0.3100933067720828,11,0.1788022872059594,True
1505007,2018,dengue,71.94225473336695,201824,1.4268902060429556,0.2991752303260986,0.4319083718344089,0.3026920852110794,47,0.9755582228204761,True
1505031,2011,dengue,673.1230145488934,201052,2.458608990294103,0.5932659467415442,0.7375826971056085,0.30000000000706806,16,7.770452896872759,True
1505031,2012,dengue,84.59717195727423,201207,1.4437747910263607,0.30737120067797213,0.4332509383495284,0.3000820772341758,36,0.5113629849381794,True
1505031,2013,dengue,326.7514833366916,201307,2.1394135177917417,0.5325821811988085,0.6418240553391176,0.30000000000074556,20,1.7981510127451785,True
1505031,2014,dengue,61.971770682506595,201415,1.7546747325153136,0.4300938051541283,0.5321713509487443,0.30328774962518584,30,0.1658499483156468,True
1505031,2015,dengue,83.07436695040747,201520,1.665239851542898,0.3994859064455683,0.5099018691575117,0.3062032587588336,33,0.46304657733172655,True
1505031,2016,dengue,272.88410104362737,201606,1.6180951498622875,0.3819893718332276,0.4854285450805228,0.30000000007529626,30,5.642304169830781,True
1505031,2017,dengue,107.92373341360127,201702,1.5939631573358355,0.37263292730591774,0.4781889472007686,0.30000000000001126,27,0.3172246322503849,True
1505031,2018,dengue,65.07990113657543,201817,1.453223787863538,0.31187473784051284,0.43677324800500017,0.30055470578769145,46,0.08343943606677079,True
1505031,2020,dengue,340.7825668169496,202007,1.6060282754330357,0.37734595629683515,0.48180848270999077,0.30000000004986216,32,4.470297971352883,True
1505031,2022,dengue,129.4474995115708,202224,1.2352671833268458,0.19045853925562872,0.40763817049088447,0.3299999999943537,50,0.9306622370256985,True
1505031,2023,dengue,106.52685744576969,202309,1.745686540202925,0.4271594716633626,0.5237059620641915,0.3000000000018984,31,0.5044590549178822,True
1505031,2024,dengue,104.69104001340068,202412,1.5627748211436134,0.3601125469450448,0.4694123182111037,0.3003710527327253,38,0.8749491597661122,True
1505031,2025,dengue,917.6969871258765,202507,1.779512517742634,0.43804834749432925,0.5338537553300299,0.30000000000406835,29,9.878451196159588,True
1505064,2011,dengue,262.58795219811617,201108,1.9644139533732812,0.49094232491944717,0.5943889312625839,0.30257824744214545,24,1.3981384118105336,True
1505064,2012,dengue,373.4870048657976,201205,1.888419525746076,0.47045665098971035,0.566525857751581,0.3000000000146992,25,0.8159263169711313,True
1505064,2016,dengue,180.35274855022539,201611,2.2586367406062466,0.5572550547762775,0.6779842586713017,0.30017410346797163,19,0.511733103615846,True
1505064,2017,dengue,142.69774622596526,201708,3.0712455817339954,0.6743992059940027,0.931108677329404,0.3031697246443279,11,0.738504486518042,True
1505064,2018,dengue,84.88967504470963,201817,2.492276137706201,0.5987603520850772,0.748968186606619,0.30051573149351807,16,0.41868054189264936,True
1505064,2019,dengue,110.13988302683089,201913,1.6115203623365812,0.37946797113374575,0.48437741094780556,0.3005716975524252,36,0.3045942805017849,True
1505064,2021,dengue,71.19087529289894,202108,2.197780619730272,0.5449955327558,0.6594407906332811,0.30004850562119006,20,0.3461220490244962,True
1505064,2023,dengue,74.21035919868571,202306,1.6125416325787323,0.3798609723949717,0.4837624897739653,0.3000000000002143,30,0.26306770056792766,True
1505064,2025,dengue,301.2157757161168,202510,2.2008721266533127,0.5456346655084324,0.6602838303861056,0.3000100834527563,20,2.030704296070505,True
1505205,2024,dengue,213.38866304860736,202424,1.9290255288478035,0.4816035428015851,0.5787076587128963,0.3000000000303548,25,26.307077124107987,True
1505304,2011,dengue,202.77732333526706,201109,2.3203102528798336,0.569023151641528,0.6973506288161431,0.30054197620798,18,0.3954283518729135,True
1505304,2012,dengue,143.17961278254452,201224,1.380573832058911,0.2756635126796111,0.4141721496532268,0.3000000000257527,50,19.41221851710636,True
1505304,2013,dengue,784.7357405541493,201302,1.4444713609379418,0.30770520825648784,0.4333414083156161,0.3000000000236997,31,65.74650190306542,True
1505304,2014,dengue,214.2234627346498,201411,1.5449040489270407,0.3527106096365562,0.4689947233626989,0.3035753085691133,37,1.964563119407296,True
1505304,2016,dengue,312.10605077697323,201607,2.2577494574106916,0.5570810584329168,0.6773248372320881,0.3000000000039334,18,3.1190333721047345,True
1505304,2024,dengue,123.68063348177955,202413,2.5860419426562617,0.6133086693200163,0.7766961146182543,0.3003416540957059,15,0.6762395348660416,True
1505437,2011,dengue,246.88944255576658,201103,1.4834938694456479,0.3259156504814677,0.4450481608366118,0.3000000000019666,31,7.046564119367801,True
1505437,2012,dengue,276.76424378517794,201207,1.5412000699755901,0.3511549736590407,0.4623755376393999,0.30001006789905166,33,3.083905945469491,True
1505437,2013,dengue,112.78246930303106,201316,1.6727749953102318,0.40219096841859436,0.5018710864404357,0.30002306816366475,34,0.17635894289054063,True
1505437,2015,dengue,65.22501741335918,201511,2.1947803367540764,0.5443735378644184,0.6648908898459336,0.30294188384668136,19,0.28181646824670775,True
1505437,2017,dengue,68.81091541823777,201706,2.097974885959368,0.5233498710149158,0.6293924657947467,0.30000000000330623,21,0.2310288905330975,True
1505437,2019,dengue,50.14355397193341,201924,1.5989848415928867,0.37460320198919844,0.4796954527004538,0.3000000001392057,37,0.9159662266828373,True
1505437,2025,dengue,113.94967339019887,202502,1.6391084224341543,0.38991223136114916,0.49920102802356264,0.30455644128911574,26,0.9311599430852722,True
1505486,2011,dengue,338.7613346342099,201112,1.411297707733433,0.29143227929845067,0.4657282435435298,0.329999999993975,40,5.665497814436738,True
1505486,2012,dengue,240.78203001310223,201212,2.4397463163335926,0.5901213198662465,0.7334719444102056,0.3006345124899929,17,0.9113082398030787,True
1505486,2013,dengue,162.0848765657331,201312,1.8671138562292149,0.4644140223887687,0.5601385538247203,0.30000235494795413,26,0.38327849865866337,True
1505486,2014,dengue,216.24825734119446,201407,1.6549352951146015,0.39574676849782714,0.4971112464589649,0.3003810770889026,31,0.5995422807830202,True
1505486,2015,dengue,71.57229987599581,201523,1.253504477705876,0.20223659525319906,0.3760513433219227,0.3000000000081052,51,1.1813097428415276,True
1505486,2016,dengue,313.4797850829357,201607,1.4840728277443378,0.32617862054659846,0.4452813930862608,0.30004012253431656,35,6.305160992375921,True
1505486,2017,dengue,278.1548775140335,201707,2.488360367332661,0.598128947427367,0.7465081102001445,0.30000000000013916,16,1.3586564837194048,True
1505486,2018,dengue,53.15983136075638,201816,1.9621178109610424,0.4903466069092959,0.5886364530123624,0.30000056557462734,24,0.15154902601664977,True
1505486,2019,dengue,64.94596334817435,201917,1.6827449183770953,0.4057328659388026,0.5052564956787036,0.30025732965278695,33,0.215955120863593,True
1505486,2022,dengue,123.80009435062281,202151,2.4090920032068524,0.5849058488970723,0.722727600973067,0.3000000000045707,17,0.9750476122053622,True
1505486,2024,dengue,182.52039081546772,202418,1.658515885357099,0.397051298194417,0.4975547656102381,0.3000000000018742,34,4.601621246441694,True
1505486,2025,dengue,942.6545680543045,202512,1.8891744047381973,0.47066824667329726,0.5667523214477717,0.300000000013928,26,14.252587852971699,True
1505494,2017,dengue,54.944282673581526,201711,3.688854709426589,0.7289131508908238,1.216728951541624,0.32983921769333047,8,0.09341795188842336,True
1505494,2025,dengue,65.7015636839921,202510,1.994046777689264,0.49850725108925614,0.5983540739254407,0.3000702293548117,23,0.4008735237262964,True
1505502,2011,dengue,366.1126770189494,201108,1.7878645865297145,0.44067352330020554,0.5363593760962237,0.3000000000768008,29,7.909868597334186,True
1505502,2012,dengue,265.29838076089845,201211,1.483977423353315,0.3261353008051029,0.4458529034777759,0.30044453268722293,38,1.2277382231295333,True
